IDvec,time,Tm,Tb,X,V,A,wind,slope,mu
"CoastDown_1",150.505643511774,0,0,426.510332294703,0.00330589472590852,-1.8068026514899,0,0,0.7
"CoastDown_1",150.507690373999,0,0,426.510338830676,0.00308353893294737,-0.786670624255364,0,0,0.7
"CoastDown_1",150.509589062958,0,0,426.51034448731,0.00287738258590161,-0.109090909733863,0,0,0.7
"CoastDown_1",150.511106859573,0,0,426.510348728266,0.00271310229927821,-1.80666304002663,0,0,0.7
"CoastDown_1",150.512404871302,0,0,426.510352156963,0.00257190053108178,-0.108706471910157,0,0,0.7
"CoastDown_1",150.513577740546,0,0,426.510355098164,0.00244465818937992,-0.109339722204063,0,0,0.7
"CoastDown_1",150.514721807359,0,0,426.510357823112,0.00232086776694302,-1.80652158599476,0,0,0.7
"CoastDown_1",150.515716919973,0,0,426.510360078168,0.00221289458456104,-1.80663993342917,0,0,0.7
"CoastDown_1",150.516666167895,0,0,426.510362129064,0.00210989786569357,-1.80667884569975,0,0,0.7
"CoastDown_1",150.517705758827,0,0,426.510364262851,0.0019968168720491,-0.109069598872719,0,0,0.7
"CoastDown_1",150.51858198322,0,0,426.510365970346,0.00190202519146564,-1.80669260797298,0,0,0.7
"CoastDown_1",150.519343856798,0,0,426.510367387636,0.00181910342581328,-0.114835607110497,0,0,0.7
"CoastDown_1",150.520154054715,0,0,426.510368825495,0.00173120559434822,-0.108571509856294,0,0,0.7
"CoastDown_1",150.520880770382,0,0,426.510370054672,0.00165259316955589,-1.76720350777595,0,0,0.7
"CoastDown_1",150.521600694208,0,0,426.510371215871,0.00157431036227002,-0.483341943211661,0,0,0.7
"CoastDown_1",150.522287845059,0,0,426.510372271734,0.00149971459934324,-0.109093885280704,0,0,0.7
"CoastDown_1",150.523065070317,0,0,426.510373404191,0.00141539483186175,-0.109090936764294,0,0,0.7
"CoastDown_1",150.523799884288,0,0,426.510374414597,0.00133567612483144,-0.108500013518148,0,0,0.7
"CoastDown_1",150.524492088281,0,0,426.510375312853,0.00126058016626561,-0.108512422723012,0,0,0.7
"CoastDown_1",150.525147901822,0,0,426.510376115944,0.00118960620872576,-1.86560115308814,0,0,0.7
"CoastDown_1",150.525764506992,0,0,426.51037682848,0.00112285275466104,-2.62944249273065,0,0,0.7
"CoastDown_1",150.526344028572,0,0,426.510377460576,0.00105966656217051,-0.109093034614395,0,0,0.7
"CoastDown_1",150.526894010175,0,0,426.510378026764,0.000999999999829532,-0.108479060587388,0,0,0.7
