IDvec,time,Tm,Tb,X,V,A,wind,slope,mu
"pureAcceleration_2",0.00298284016906167,60,0,3.5188401923765e-05,0.0122736859708402,-0.109086053233324,0,0,0.7
"pureAcceleration_2",0.00307804858349672,60,0,3.63579487163342e-05,0.0122951186250805,-0.109090938492768,0,0,0.7
"pureAcceleration_2",0.00317334867286855,60,0,3.75306651116413e-05,0.0123165719116734,-0.109090943387484,0,0,0.7
"pureAcceleration_2",0.00325687111188441,60,0,3.85601325719445e-05,0.0123353545585431,-0.0897444308627711,0,0,0.7
"pureAcceleration_2",0.00335228374514874,60,0,3.97380758241964e-05,0.0123568524985526,-0.109071516037998,0,0,0.7
"pureAcceleration_2",0.00344784777104511,60,0,4.09199423120549e-05,0.0123783652200873,-0.109090934252243,0,0,0.7
"pureAcceleration_2",0.00354350384617512,60,0,4.21050059539832e-05,0.0123998986436537,-0.10909094383332,0,0,0.7
"pureAcceleration_2",0.00362751686083823,60,0,4.31475251039708e-05,0.0124187401186126,-0.0385909499568542,0,0,0.7
"pureAcceleration_2",0.00372310735410963,60,0,4.43356416220499e-05,0.0124403296845363,-0.109052350773023,0,0,0.7
"pureAcceleration_2",0.00392693122665066,60,0,4.68758853511187e-05,0.0124862131214826,-0.109090944318188,0,0,0.7
"pureAcceleration_2",0.00460662287107306,60,0,5.54141329677579e-05,0.0126384376112455,0.655395044663777,0,0,0.7
"pureAcceleration_2",0.00523980330782185,60,0,6.34615733379591e-05,0.0127814664462758,0.172083540908649,0,0,0.7
"pureAcceleration_2",0.0056481275768314,60,0,6.86993005005879e-05,0.0128734818332145,0.0777602097167928,0,0,0.7
"pureAcceleration_2",0.00574699086863394,60,0,6.99731000034623e-05,0.012895912794667,-0.0905616205262295,0,0,0.7
"pureAcceleration_2",0.00584480907478723,60,0,7.12355997317649e-05,0.0129179498231477,-0.10672060745075,0,0,0.7
"pureAcceleration_2",0.00594276811398424,60,0,7.25020757172948e-05,0.0129400035327156,-0.108497791196641,0,0,0.7
"pureAcceleration_2",0.00604082574899275,60,0,7.37719897947694e-05,0.0129620780446045,-0.108942811980047,0,0,0.7
"pureAcceleration_2",0.00613897897497519,60,0,7.50453094778688e-05,0.0129841737255765,-0.109053970292903,0,0,0.7
"pureAcceleration_2",0.00623722713037974,60,0,7.63220324984473e-05,0.0130062906937341,-0.109086332844606,0,0,0.7
"pureAcceleration_2",0.00633557019800006,60,0,7.76021649307565e-05,0.0130284289974562,-0.109089795785817,0,0,0.7
"pureAcceleration_2",0.00643400823471758,60,0,7.88857138204965e-05,0.0130505886772055,-0.109090660152969,0,0,0.7
"pureAcceleration_2",0.00653254137433883,60,0,8.01726872301219e-05,0.0130727697651932,-0.109090911843592,0,0,0.7
"pureAcceleration_2",0.00663116975610977,60,0,8.14630933112892e-05,0.0130949722931738,-0.109090938889685,0,0,0.7
"pureAcceleration_2",0.00672989352025505,60,0,8.27569402469796e-05,0.0131171962929297,-0.109090945739148,0,0,0.7
"pureAcceleration_2",0.00682871280799452,60,0,8.40542362518528e-05,0.0131394417962676,-0.10909094782555,0,0,0.7
"pureAcceleration_2",0.00692762776097867,60,0,8.53549895649579e-05,0.013161708835078,-0.109090948166975,0,0,0.7
"pureAcceleration_2",0.00702663852124734,60,0,8.6659208449268e-05,0.0131839974413374,-0.109090948351696,0,0,0.7
"pureAcceleration_2",0.00712574523122318,60,0,8.79669011916672e-05,0.0132063076471073,-0.109090948537393,0,0,0.7
"pureAcceleration_2",0.00722017181797401,60,0,8.92148979103946e-05,0.0132272238712487,0.208523407821214,0,0,0.7
"pureAcceleration_2",0.00767461520149843,60,0,9.52487928231344e-05,0.0133271571580306,2.13695052039551,0,0,0.7
"pureAcceleration_2",0.0088124392695237,60,0,0.000110560308995323,0.0135800556005057,2.75299577534317,0,0,0.7
"pureAcceleration_2",0.00937106092876175,60,0,0.00011818460250775,0.0137112675166235,0.331766249099115,0,0,0.7
"pureAcceleration_2",0.010135536529294,60,0,0.000128732347437675,0.0138829801805133,0.664731837329954,0,0,0.7
"pureAcceleration_2",0.0108407632087546,60,0,0.000138578993320942,0.0140406749829428,1.58847839582067,0,0,0.7
"pureAcceleration_2",0.011979649866616,60,0,0.000154716502607761,0.0142970178718994,1.58847839414007,0,0,0.7
"pureAcceleration_2",0.0131613854329624,60,0,0.000171769469060372,0.0145645034778451,0.318836484355989,0,0,0.7
"pureAcceleration_2",0.0143809969936821,60,0,0.000189698236771006,0.0148386835642759,0.618882457161109,0,0,0.7
"pureAcceleration_2",0.0154683056818086,60,0,0.000205964634702368,0.0150838053858899,0.316978122514087,0,0,0.7
"pureAcceleration_2",0.0167259587628349,60,0,0.0002251118972619,0.0153668818876134,0.339246302570929,0,0,0.7
"pureAcceleration_2",0.0180026469836971,60,0,0.000244913109692251,0.0156539447719293,0.596049267206295,0,0,0.7
"pureAcceleration_2",0.0192826736038225,60,0,0.000265134731885124,0.0159413962750447,1.12451285705278,0,0,0.7
"pureAcceleration_2",0.0206315816635506,60,0,0.000286843729957396,0.0162448688277216,1.24134035938591,0,0,0.7
"pureAcceleration_2",0.0220482941206893,60,0,0.000310085386231514,0.0165648870893836,0.397278530529371,0,0,0.7
"pureAcceleration_2",0.0235519668434534,60,0,0.000335248389205945,0.0169032821306384,0.460993148430369,0,0,0.7
"pureAcceleration_2",0.0250865841017228,60,0,0.000361454022442349,0.0172484756235454,0.641843402347304,0,0,0.7
"pureAcceleration_2",0.0266468573367383,60,0,0.000388641271301177,0.0175999679902466,0.448273673201967,0,0,0.7
"pureAcceleration_2",0.0282456488962555,60,0,0.000417068163818969,0.0179584207091417,1.43766477270606,0,0,0.7
"pureAcceleration_2",0.0298755055638871,60,0,0.000446639681128579,0.0183256493228553,1.1865971210338,0,0,0.7
"pureAcceleration_2",0.0315329320166039,60,0,0.000477324652954444,0.0186996803851883,0.551587189001792,0,0,0.7
"pureAcceleration_2",0.0332296686192481,60,0,0.000509377955535337,0.019081827337465,0.415730171501073,0,0,0.7
"pureAcceleration_2",0.0349612374823159,60,0,0.000542757435829379,0.0194716949069061,0.36146675665794,0,0,0.7
