Xs,Vs,As,Xe,Ve,Ae,avg_acc,time,Tm,Tb
3419.31913765766,55.2958816759531,0.184335475588866,5559.77930755719,0.000999999999413497,-0.403830914894159,-0.59749055881221,92.5451973431647,0,210
3558.57839746042,57.1516433127742,0.243214434942194,5790.9451084944,0.0009999999947147,-3.263171072514,-0.606824465188139,94.1798602254123,0,210
365.970588958934,7.1141505059945,0.0647867783650377,422.757925859162,0.000999999999996523,-0.342493548119056,-0.443741069130852,16.029957560446,0,220
573.449654455249,10.9900863779982,0.0480885128498127,706.646459016439,0.000999999999128419,-0.823875881102125,-0.448881793020618,24.4810249577094,0,220
774.879068222316,14.6472446519009,0.116268643874672,1006.24204215354,0.000999999999980411,-0.725961230212958,-0.455605300640343,32.1467828212621,0,220
970.671731815745,18.1076301423769,0.192794806184307,1315.19976311951,0.000999999999987979,-0.494275087154176,-0.463530646790882,39.0624228791188,0,220
1161.19912000467,21.3905412632351,0.147940147203264,1628.49529266052,0.000999999996893544,-3.19609083883631,-0.472350215635575,45.2832253595087,0,220
1346.79665245641,24.5124103322446,0.139090484644187,1942.32638077878,0.000999999993751511,-3.31279644980734,-0.481808880460733,50.8737205275495,0,220
1527.76822045145,27.4877914249782,0.173188357586755,2253.92553946732,0.00099999999927473,-0.420630669022465,-0.491710591773687,55.9003443993941,0,220
1704.390024872,30.3296906505464,0.175388559154735,2561.35258701578,0.000999999992896896,-3.27511168512088,-0.501906300551476,60.4269972646876,0,220
1876.91384841338,33.0493776274835,0.18799632826848,2863.30328355703,0.000999999999959466,-0.385433010886947,-0.512277646094442,64.5126288047924,0,220
2045.56985661645,35.6569845315322,0.190753582851952,3158.94850716155,0.000999999999335018,-0.438992331774869,-0.522736283662907,68.2102728390786,0,220
2210.56900892772,38.1616547911774,0.131411961628503,3447.80625430657,0.000999999995441493,-3.325092451916,-0.533216992632444,71.5668392389113,0,220
2372.1051448413,40.5709794843518,0.151118155938531,3729.64347589039,0.000999999992334023,-3.33024429095489,-0.543663034500222,74.6233915308487,0,220
2530.35678833455,42.8924903966544,0.137283232463681,4004.40268448124,0.000999999991960933,-3.14918354858368,-0.554041471463097,77.4156676094946,0,220
2685.48872784744,45.1324549317661,0.147604169118112,4272.14743650595,0.000999999999285525,-0.419966864965942,-0.564321939140804,79.9746595010656,0,220
2837.65339256102,47.2965624610422,0.213573268735108,4533.02289066957,0.000999999996030189,-3.23848329397581,-0.574482770274437,82.327207895987,0,220
2986.99205898566,49.3907151064025,0.16850392155509,4787.22717833083,0.000999999999929563,-3.00700509128376,-0.584517578201329,84.4965437282212,0,220
3133.63592475536,51.4188543303546,0.224508660871661,5034.99120943622,0.000999999998173799,-0.579594706987317,-0.594406720744097,86.5028145475709,0,220
3277.70703686291,53.3861289114522,0.181532531039254,5276.56382925641,0.000999999992866882,-3.3563509988902,-0.604153522112731,88.3635151621247,0,220
3419.31913765766,55.2958816759531,0.184335475585817,5512.20256326443,0.000999999991385239,-2.98182717584538,-0.613747584485259,90.0938481449776,0,220
3558.57839746042,57.1516433127742,0.243214434939236,5742.164725987,0.000999999993832352,-3.26120797870364,-0.623186685111137,91.7070994586292,0,220
365.970588958934,7.1141505059945,0.0647867783412714,420.90064593132,0.000999999997237118,-3.39447775089268,-0.458809277093843,15.5035019148978,0,230
573.449654455249,10.9900863779982,0.0480885128344171,702.361473942421,0.000999999999953871,-2.21723736777259,-0.463954025962177,23.6857226429028,0,230
774.879068222316,14.6472446519009,0.116268643863121,998.954373308007,0.000999999993363435,-1.84001754775848,-0.470686780600708,31.1167537639691,0,230
970.671731815745,18.1076301423769,0.19279480617497,1304.60646689718,0.000999999999971215,-3.09134170518346,-0.478628982032091,37.8302000549622,0,230
1161.19912000467,21.3905412632351,0.147940147195348,1614.49590336688,0.000999999990404813,-3.2421423418615,-0.48747452032685,43.8782754202273,0,230
1346.79665245641,24.5124103322446,0.13909048463728,1924.95930338002,0.000999999999984834,-3.26983373392836,-0.496968581658389,49.3218509919678,0,230
1527.76822045145,27.4877914249782,0.173188357580604,2233.31701824559,0.000999999995178625,-3.06831503921651,-0.506914992451682,54.2236703081988,0,230
1704.390024872,30.3296906505464,0.175388559149168,2537.67915932626,0.000999999999895926,-3.25062201968461,-0.517164355397084,58.6442014691052,0,230
1876.91384841338,33.0493776274835,0.18799632826335,2836.76579474758,0.000999999995307399,-3.3864625879477,-0.527597398101048,62.6393870523952,0,230
